ASIN,Title,Brand Name,Design Style,Category,Metal Color,Metal Type,Stone Type,Stone Shape,Carat,Price,Star Rating,Global Rating,Image URL,Product URL,Metal Info,Price_HKD
B0FMKSZX3S,Diamond Crystal Treasure Chest Storage Box with Lock Compact Jewelry Organizer for Bracelets Necklaces Earrings Space Saving Holder for Accessories Random Color,Diamond,N/A,ring,N/A,N/A,cubic zirconia,N/A,N/A,18.93,,,https://m.media-amazon.com/images/I/61ZtkaLruvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKSZX3S,N/A / N/A,147.65
B0CCM9VS6L,925 Sterling Silver Shiny Full Diamond Gemstone Ring 18K Gold Cubic Zirconia Promise Rings CZ Diamond Multi Row Ring Eternity Engagement Wedding Band Ring Sets Z.41 (US Code 9),N/A,engagement,ring,18k gold plated,925,cubic zirconia,N/A,N/A,18.88,3.6,214,https://m.media-amazon.com/images/I/616gUq-EhTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCM9VS6L,18k / gold,147.26
B0C6LLJK24,925 Sterling Silver Shiny Square Design Emerald Cubic Zirconia Rings Diamond Rings for Women Jewelry Findings Earring Backs Findings (US Code 6),N/A,sterling silver,ring,silver,925,cubic zirconia,emerald,N/A,18.88,,,https://m.media-amazon.com/images/I/51A-eXP6kaL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6LLJK24,925 / silver,147.26
B00FXW7UC6,Amazon Essentials Sterling Silver Five-Stone Ring set with Round Cut Infinite Elements Cubic Zirconia (previously Amazon Collection),Amazon,infinite,ring,silver,N/A,cubic zirconia,round,N/A,18.83,4.2,1965,https://m.media-amazon.com/images/I/71qq8G1j8WL._AC_UL320_.jpg,https://www.amazon.com/dp/B00FXW7UC6,N/A / silver,146.87
B09XDMGW3D,925 Sterling Silver Shiny Full Diamond Ring 18K Gold Flower Cocktail Rings Teardrop Cubic Zirconia Promise Rings CZ Flower Diamond Ring Eternity Engagement Wedding Band Ring for Women Z.2 (US Code 7),N/A,engagement,ring,18k gold plated,925,cubic zirconia,N/A,N/A,18.68,3.9,51,https://m.media-amazon.com/images/I/61GpxZjj8bL._AC_UL320_.jpg,https://www.amazon.com/dp/B09XDMGW3D,18k / gold,145.7
B0FMFDX4V8,Colorful LGBT Diamond Badge Holder Reel with Belt Clip Key Ring Retractable Metal Name ID Card Holder,Colorful,N/A,ring,N/A,N/A,diamond,N/A,N/A,18.49,,,https://m.media-amazon.com/images/I/61TtBFz3RJL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMFDX4V8,N/A / N/A,144.22
B0FMK7G17C,Diamond Heart Nose Ring Clear Gems Nose Stud L Bend Nose Jewelry Handmade Nose Jewelry,Diamond,nose ring,ring,N/A,N/A,diamond,heart,N/A,18.49,,,https://m.media-amazon.com/images/I/61Q4JUsittL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMK7G17C,N/A / N/A,144.22
B01KVRIB0M,Barzel Womens 3 Row Eternity Ring Wedding Band 18k White Gold or Rose Gold Plated Cubic Zirconia Eternity Band Ring Jewelry,Barzel,eternity band,ring,gold plated,925,cubic zirconia,N/A,N/A,17.99,4.3,3424,https://m.media-amazon.com/images/I/81JNkFfdf6L._AC_UL320_.jpg,https://www.amazon.com/dp/B01KVRIB0M,18k / rose gold plated,140.32
B0FJ84QGQC,"2 Pack 14K Gold Plated Stackable Rings Compatible with Oura Ring Gen 3/4, Cubic Zirconia Simulated Diamond Stacking Rings Eternity Bands for Smart Ring",N/A,eternity band,ring,14k gold plated,925,simulated diamond,N/A,N/A,17.99,4.2,38,https://m.media-amazon.com/images/I/71PgOt3ONlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FJ84QGQC,14k / 14k gold plated,140.32
B01MQ3PYMO,PAVOI 14K Gold Plated Solid 925 Sterling Silver CZ Simulated Diamond Stackable Ring Eternity Bands for Women,PAVOI,eternity band,ring,14k gold plated,925,simulated diamond,N/A,N/A,17.95,4.4,26892,https://m.media-amazon.com/images/I/61t6JF-TZRL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MQ3PYMO,14k / 14k gold plated,140.01
B0FM28C63P,6pcs Wear Resistant Decorative Napkin Rings with Diamond Inlay Reusable Serviette Buckles for Party Wedding Banquet Table Settings Elegant Gold Alloy Napkin Holders,N/A,N/A,ring,gold,N/A,diamond,N/A,N/A,17.7,,,https://m.media-amazon.com/images/I/61Xdp4rxrmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FM28C63P,N/A / gold,138.06
B0BMPK5Q17,Koguxuix Fashion Jewelry 925 Sterling Silver Shiny Full Diamond Ring Round Cubic Zirconia Anniversary Promise Cocktail Ring CZ Diamond Multi Row Ring Eternity Engagement Wedding Band Ring (Size 7),Koguxuix,anniversary,ring,silver,925,cubic zirconia,round,N/A,16.99,3.3,21,https://m.media-amazon.com/images/I/51EakBq0wmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMPK5Q17,925 / silver,132.52
B07D337TJ2,"TOPGRILLZ Rings for Men - Men's 14K Gold Plated Brass, Chunky Faux Diamond Band Ring for Women, Unisex, 9mm - 2 Rows Round Cubic Zirconia Eternity",TOPGRILLZ,eternity,ring,14k gold plated,925,cubic zirconia,round,N/A,16.99,4.2,4924,https://m.media-amazon.com/images/I/61ywdGprb4L._AC_UL320_.jpg,https://www.amazon.com/dp/B07D337TJ2,14k / 14k gold plated,132.52
B0BCQ9NY64,Mameloly 2CT Engagement Rings for Women Emerald Cut Cubic Zirconia Wedding Band Curved Halo Promise Rings for Her Size 4-11,Mameloly,engagement,ring,N/A,N/A,cubic zirconia,emerald,2ct,16.99,4,283,https://m.media-amazon.com/images/I/61tB6j3TvGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCQ9NY64,N/A / N/A,132.52
B07D337TJ2,"TOPGRILLZ Rings for Men - Men's 14K Gold Plated Brass, Chunky Faux Diamond Band Ring for Women, Unisex, 9mm - 2 Rows Round Cubic Zirconia Eternity",TOPGRILLZ,eternity,ring,14k gold plated,925,cubic zirconia,round,N/A,16.99,4.2,4924,https://m.media-amazon.com/images/I/61ywdGprb4L._AC_UL320_.jpg,https://www.amazon.com/dp/B07D337TJ2,14k / 14k gold plated,132.52
B0BMPK5Q17,Koguxuix Fashion Jewelry 925 Sterling Silver Shiny Full Diamond Ring Round Cubic Zirconia Anniversary Promise Cocktail Ring CZ Diamond Multi Row Ring Eternity Engagement Wedding Band Ring (Size 7),Koguxuix,anniversary,ring,silver,925,cubic zirconia,round,N/A,16.99,3.3,21,https://m.media-amazon.com/images/I/51EakBq0wmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMPK5Q17,925 / silver,132.52
B01FXXFZ44,Jewelry 3 Carat VVS1 Simulated Diamond Engagement Ring for Women Silver Wedding Jewelry,Jewelry,engagement,ring,silver,N/A,simulated diamond,N/A,3 carat,16.98,4.1,1295,https://m.media-amazon.com/images/I/61tRJW2dTzL._AC_UL320_.jpg,https://www.amazon.com/dp/B01FXXFZ44,N/A / silver,132.44
B08CT6TP9S,PAVOI 14K Gold Plated Rings Cubic Zirconia Love - 2.5mm Stackable Rings for Women,PAVOI,love,ring,14k gold plated,925,cubic zirconia,N/A,N/A,16.95,3.8,1821,https://m.media-amazon.com/images/I/61nWp4wZKtS._AC_UL320_.jpg,https://www.amazon.com/dp/B08CT6TP9S,14k / 14k gold plated,132.21
B0CCXPTF4R,925 Sterling Silver Shiny Full Diamond Ring Square Cut 3Ct Cubic Zirconia Cocktail Rings CZ Multi Row Diamond Ring Eternity Engagement Wedding Band Ring for Women Z.47 (US Code 9),N/A,engagement,ring,silver,925,cubic zirconia,N/A,3ct,16.88,3.6,23,https://m.media-amazon.com/images/I/61XjaWZISXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCXPTF4R,925 / silver,131.66
B0CQTDHW39,925 Sterling Silver Shiny Full Diamond Ring 18K Gold Cocktail Rings Round Cut Cubic Zirconia Promise Rings CZ Multi Row Diamond Ring Eternity Engagement Wedding Band Ring for Women Z.45 (US Code 6),N/A,engagement,ring,18k gold plated,925,cubic zirconia,round,N/A,16.88,4.1,11,https://m.media-amazon.com/images/I/61s3b-MRDBL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CQTDHW39,18k / gold,131.66
B0C6SWVD51,925 Sterling Silver Shiny Square Full of Diamonds Cubic Zirconia Rings Diamond Rings for Women Jewelry Findings Earring Backs Findings (US Code 8),N/A,sterling silver,ring,silver,925,cubic zirconia,N/A,N/A,16.88,3.9,54,https://m.media-amazon.com/images/I/617I5tciJkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6SWVD51,925 / silver,131.66
B0CCXPTF4R,925 Sterling Silver Shiny Full Diamond Ring Square Cut 3Ct Cubic Zirconia Cocktail Rings CZ Multi Row Diamond Ring Eternity Engagement Wedding Band Ring for Women Z.47 (US Code 9),N/A,engagement,ring,silver,925,cubic zirconia,N/A,3ct,16.88,3.6,23,https://m.media-amazon.com/images/I/61XjaWZISXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCXPTF4R,925 / silver,131.66
B0CPY772YK,"Ganquya 18K White Gold Plated Artificial Diamond Cubic Zirconia Halo Wedding Ring Set, Flash Wide Band Face Ring Eternity Engagement Promise Ring(6)",Ganquya,engagement,ring,18k gold plated,925,cubic zirconia,N/A,N/A,15.99,3.6,32,https://m.media-amazon.com/images/I/5109OhagisL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPY772YK,18k / 18k white gold plated,124.72
B09P88XW3S,Mameloly 1.5mm 925 Sterling Silver 14K Gold Plated CZ Wedding Bands for Women Dainty Stackable Cubic Zirconia Engagement Rings for Her Size 4-12,Mameloly,engagement,ring,14k gold plated,925,cubic zirconia,N/A,N/A,15.99,4.3,915,https://m.media-amazon.com/images/I/51Lshp+bomL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P88XW3S,14k / 14k gold plated,124.72
B09TSFCX2N,925 Sterling Silver Women's Fashion Tricolor Geometric Line Cross Ring in 18K Rose Gold Ring Sparkling Full Diamond Ring Multi Row Cross Ring Eternity Engagement Wedding Rings Sizes 6-10 562 (6),N/A,engagement,ring,gold plated,925,cubic zirconia,N/A,N/A,15.98,3.2,3,https://m.media-amazon.com/images/I/61ZP9fQ4v8L._AC_UL320_.jpg,https://www.amazon.com/dp/B09TSFCX2N,18k / rose gold,124.64
B0D4QG3YL9,LIOYSIUT 4.0ct Oval Cut Women's Engagement Ring Simulated Diamond Promise Ring Wedding Ring 925 Sterling Silver Solitaire CZ Simulated Diamond Ring Engagement Rings for Women Size 7,LIOYSIUT,solitaire,ring,silver,925,simulated diamond,oval,4.0ct,15.98,,,https://m.media-amazon.com/images/I/615oRUkCUeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4QG3YL9,925 / silver,124.64
B093FD857Y,Spiritual Gorgeous 925 Sterling Silver Ring Angel Wings Wedding Band Charming Moonstone Diamond Jewelry Casual Accessory Engagement Rings,Spiritual,engagement,ring,silver,925,cubic zirconia,N/A,N/A,15.98,3.7,644,https://m.media-amazon.com/images/I/51nGyyHkYLL._AC_UL320_.jpg,https://www.amazon.com/dp/B093FD857Y,925 / silver,124.64
B0D4QG3YL9,LIOYSIUT 4.0ct Oval Cut Women's Engagement Ring Simulated Diamond Promise Ring Wedding Ring 925 Sterling Silver Solitaire CZ Simulated Diamond Ring Engagement Rings for Women Size 7,LIOYSIUT,solitaire,ring,silver,925,simulated diamond,oval,4.0ct,15.98,,,https://m.media-amazon.com/images/I/615oRUkCUeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4QG3YL9,925 / silver,124.64
B093FD857Y,Spiritual Gorgeous 925 Sterling Silver Ring Angel Wings Wedding Band Charming Moonstone Diamond Jewelry Casual Accessory Engagement Rings,Spiritual,engagement,ring,silver,925,cubic zirconia,N/A,N/A,15.98,3.7,644,https://m.media-amazon.com/images/I/51nGyyHkYLL._AC_UL320_.jpg,https://www.amazon.com/dp/B093FD857Y,925 / silver,124.64
B0D4Q46BKC,"LIOYSIUT Square Shape 4ct Cubic Zirconia Solitaire Engagement Rings for Women, 925 Sterling Silver Promise Ring for Her, Simulated Diamond Anniversary Wedding Ring Jewelry 14K Gold Plated Size 8",LIOYSIUT,solitaire,ring,14k gold plated,925,simulated diamond,N/A,4ct,15.98,,,https://m.media-amazon.com/images/I/61G4+nn90dL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4Q46BKC,14k / 14k gold plated,124.64
B08CT7YPZW,PAVOI 14K Gold Plated Rings - Oval Cubic Zirconia Love Ring and Eternity Ring - 5mm Stackable for Women,PAVOI,eternity,ring,14k gold plated,925,cubic zirconia,oval,N/A,15.95,4.1,5956,https://m.media-amazon.com/images/I/71i2Y+1BPcL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CT7YPZW,14k / 14k gold plated,124.41
,"MOOSEA Willow Moissanite Engagement Rings for Women, 1.2ct D Color VVS1 Clarity Lab Created Moissanite Rings 925 Sterling Silver Twig Ring for Women Jewelry Gifts for Her",MOOSEA,engagement,ring,silver,925,moissanite,N/A,1.2ct,46.19,4.1,505,https://m.media-amazon.com/images/I/71+SfdLPH2L._AC_UL320_.jpg,https://www.amazon.com/dp/,925 / silver,360.28
B08HX77PJN,AZQ 925 Sterling Silver Shiny Full Diamond Ring Three Rows Cubic Zirconia Cocktail Rings CZ Diamond Multi Row Ring Eternity Engagement Wedding Band Ring for Women TZ.35,AZQ,engagement,ring,silver,925,cubic zirconia,N/A,N/A,15.88,3.9,694,https://m.media-amazon.com/images/I/61SARE75TnL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HX77PJN,925 / silver,123.86
B0CDP2MJ89,925 Sterling Silver Shiny Full Diamond Ring Cubic Zirconia Rings CZ Diamond Multi Row Ring Eternity Engagement Wedding Band Ring for Women (US Code 5),N/A,engagement,ring,silver,925,cubic zirconia,N/A,N/A,15.88,3.8,154,https://m.media-amazon.com/images/I/61QEREvIy7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDP2MJ89,925 / silver,123.86
B08CT77SB2,PAVOI 14K Gold Plated Rings with Cubic Zirconia Love - 4mm Stackable for Women - Gold Rings,PAVOI,love,ring,14k gold plated,925,cubic zirconia,N/A,N/A,15.45,4.3,3162,https://m.media-amazon.com/images/I/61peluWYLaL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CT77SB2,14k / 14k gold plated,120.51
B0DHL2995N,Men Ring 14K Gold Cluster Iced Out Lab Simulated Diamond Band Micropave Bling Ring for Women Mens Wedding Engagement RGold Plated Gemstone Square Cut Cubic Zirconia Eternity Ring(7-12)-12,Men,engagement,ring,gold plated,925,simulated diamond,N/A,N/A,15.34,,,https://m.media-amazon.com/images/I/613gHy4xN2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHL2995N,14k / gold plated,119.65
B0D17HTQN3,Platinum Plated Teardrop CZ Solitaire Engagement Ring Set Pear-Shaped Bridal Rings Sets for Women Wishbone 'V' Cubic Zirconia Stackable Simulated Diamond Eternity Wedding Promise Band 9#,Platinum,solitaire,ring,platinum plated,925,simulated diamond,pear,N/A,14.99,4.6,8,https://m.media-amazon.com/images/I/51wRZLVE+pL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D17HTQN3,platinum / platinum plated,116.92
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0D76K6919,Classic 1.5CT 925 Sterling Silver Engagement Rings for Couples Sets Wedding Eternity Bridal Band Ring Set Simulated Diamond Stackable Halo CZ Cubic Zirconia Anniversary Princess for Women Size 7,Classic,anniversary,ring,silver,925,simulated diamond,princess,1.5ct,14.99,4.1,7,https://m.media-amazon.com/images/I/61Q1-cX5VmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D76K6919,925 / silver,116.92
B0CP3LRZTT,Mameloly 1.5mm 14K Gold Plated Wedding Bands for Women Dainty Stackable Thin Dot Ring Statement Ring Size 4-12,Mameloly,wedding band,ring,14k gold plated,925,N/A,N/A,N/A,14.99,4.2,309,https://m.media-amazon.com/images/I/517p8+w7KGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CP3LRZTT,14k / 14k gold plated,116.92
B0D8KPKKKY,EIELO 16Pcs Stainless Steel Band Rings for Men Cool Black Gold Silver Plated Rings Comfort Fit Fidget Spinning Chain Ring Fashion Simple Mens Wedding Engagement Ring Set,EIELO,engagement,ring,gold plated,stainless steel,N/A,N/A,N/A,14.99,4.5,57,https://m.media-amazon.com/images/I/81HDOvl2e8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D8KPKKKY,stainless steel / gold,116.92
B0FKMYMZMH,Fidget Ring Anxiety Rings for Women Gold 3pcs Adjustable Spinner Ring CZ Diamond Sunflower Moon Star Four Leaf Heart Bead Fidget Rings for Anxiety Stress Relief for Women,Fidget,adjustable,ring,gold plated,925,cubic zirconia,heart,N/A,14.99,3,1,https://m.media-amazon.com/images/I/61TQwM+dgZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FKMYMZMH,N/A / gold,116.92
B0FFS34QYV,Shes Been Scooped Up Bachelorette Party Decorations Ice Cream Balloon Banner Scooped Up Bridal Shower Wedding Decor Diamond Ring Balloon Bachelor Party,Shes,decoration,ring,N/A,N/A,diamond,N/A,N/A,14.99,,,https://m.media-amazon.com/images/I/81V8bpFLOzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FFS34QYV,N/A / N/A,116.92
B0DK6KQ84X,"14K Plated Rose Gold 3.5CT Solitaire Elongated Marquise Cut Engagement Ring for Women, Simulated Diamond Promise Handmade Ring Promise Wedding Rings Size 6#",N/A,solitaire,ring,14k gold plated,925,simulated diamond,marquise,3.5ct,14.99,,,https://m.media-amazon.com/images/I/61PVHMFRALL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DK6KQ84X,14k / rose gold,116.92
B0D4R5QNT4,LIOYSIUT 925 Sterling Silver Moissanite or Simulated Diamond Twisted Wrapped Criss Crossover Infinity Engagement Ring for Women Simulated Diamond CZ Cross Ring for Women Size 7,LIOYSIUT,engagement,ring,silver,925,simulated diamond,N/A,N/A,14.98,3.4,10,https://m.media-amazon.com/images/I/51kHDeBvyLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4R5QNT4,925 / silver,116.84
,14K Gold Moissanite Ring 14K White Gold Twisted Ring 2CT Round Cut Engagement Ring Solitaire Moissanite Engagement Ring for Women,N/A,solitaire,ring,white gold,14k,moissanite,round,2ct,369.99,4.8,14,https://m.media-amazon.com/images/I/71ble-cLamL._AC_UL320_.jpg,https://www.amazon.com/dp/,14k / white gold,2885.92
B082VLCP7W,PAVOI 14K Gold Plated Eternity Ring | Stackable Cubic Zirconia Gold Band Ring | Dainty Diamond-Inspired Womens Wedding Jewelry,PAVOI,eternity,ring,14k gold plated,925,cubic zirconia,N/A,N/A,14.95,4.2,5089,https://m.media-amazon.com/images/I/61NlsY5nNXS._AC_UL320_.jpg,https://www.amazon.com/dp/B082VLCP7W,14k / 14k gold plated,116.61
B082VLCP7W,PAVOI 14K Gold Plated Eternity Ring | Stackable Cubic Zirconia Gold Band Ring | Dainty Diamond-Inspired Womens Wedding Jewelry,PAVOI,eternity,ring,14k gold plated,925,cubic zirconia,N/A,N/A,14.95,4.2,5089,https://m.media-amazon.com/images/I/61NlsY5nNXS._AC_UL320_.jpg,https://www.amazon.com/dp/B082VLCP7W,14k / 14k gold plated,116.61
B098L23ZQD,925 Sterling Silver Shiny Full Diamond Ring Classic Champagne Heart-Shaped Cubic Zirconia Rings CZ Diamond Ring Eternity Fashion Band Ring for Women Birthday Present (US Code 8),N/A,eternity,ring,silver,925,cubic zirconia,heart,N/A,14.88,3.8,153,https://m.media-amazon.com/images/I/61pU-S+OhZL._AC_UL320_.jpg,https://www.amazon.com/dp/B098L23ZQD,925 / silver,116.06
B098M27Y2L,"Sterling Silver Water Drop Diamond Ring - Cubic Zirconia, Luxury Style for Women",Sterling,drop,ring,silver,N/A,cubic zirconia,N/A,N/A,14.88,3.5,76,https://m.media-amazon.com/images/I/51plLsTu-WL._AC_UL320_.jpg,https://www.amazon.com/dp/B098M27Y2L,N/A / silver,116.06
B0CNSKTM5B,Moissanite Rings 2PCS Engagement Rings Set for Women | 2 Carat Oval Cubic Zirconia Wedding Sets | Wedding Band Ring | Promise Rings for Her 18K White Gold Plated Jeelry Gifts Size 6-10 Size 10,Moissanite,engagement,ring,18k gold plated,925,cubic zirconia,oval,2 carat,14.68,3.7,28,https://m.media-amazon.com/images/I/511VsqXKSHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CNSKTM5B,18k / 18k white gold plated,114.5
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0D3XF1N7V,Icy Hip Hop Silver Cluster Iced Out Simulated Diamond Band Micropave Bling Ring - Men's Size 8,Icy,silver cluster,ring,silver,N/A,simulated diamond,N/A,N/A,14.58,3.1,5,https://m.media-amazon.com/images/I/51-Wtc8HJcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D3XF1N7V,N/A / silver,113.72
B0CMQ44MXZ,Silver Emerald Cut Eternity Ring For Women Platinum Plated 925 Sterling Silver Infinity Band CZ Simulated Diamond Engagement Ring 6,Silver,engagement,ring,platinum plated,925,simulated diamond,emerald,N/A,14.49,,,https://m.media-amazon.com/images/I/61mVcH18h2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CMQ44MXZ,925 / platinum plated,113.02
B0FMKFJW7J,12pcs High Grade Diamond and Pearl Napkin Rings Reusable Chic Holders for Wedding Party Table Decor Bridal Shower and Birthday Celebration Accessories,N/A,N/A,ring,N/A,N/A,diamond,pear,N/A,14.15,,,https://m.media-amazon.com/images/I/61MDPEnmy7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0FMKFJW7J,N/A / N/A,110.37
B0CNLDG8H6,925 Sterling Silver Luxury Exaggerated Women's Full Diamond Cubic Zirconia Promise Ring CZ Diamond Multi Row Ring Eternal Engagement Wedding Jewelry-Making-Patterns,N/A,engagement,ring,silver,925,cubic zirconia,N/A,N/A,14,2.4,3,https://m.media-amazon.com/images/I/711K5CIKoJL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CNLDG8H6,925 / silver,109.2
B0DJ3KM9NL,Sparkle 925 Sterling Silver Plated Halo Oval Cut Diamond Engagement Ring for Women Cubic Zirconia Wedding Ring Simulated Diamond Fashion Party Accessories Promise Ring Size 7,Sparkle,engagement,ring,silver,925,simulated diamond,oval,N/A,13.99,5,5,https://m.media-amazon.com/images/I/51lVnOnagML._AC_UL320_.jpg,https://www.amazon.com/dp/B0DJ3KM9NL,925 / silver,109.12
B0CSYXK29G,"ZDIFDIC 3CT 925 Sterling Silver Engagement Rings Oval Cut Solitaire Cubic Zirconia CZ Wedding Promise Rings for Her Classic Simulated Diamond Bands for Women Size 6-10(6#), KE-TY22-BJ06",ZDIFDIC,solitaire,ring,silver,925,simulated diamond,oval,3ct,13.99,3.8,84,https://m.media-amazon.com/images/I/61upR6eR3wL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CSYXK29G,925 / silver,109.12
B0D73FT23L,Fashion Classic Oval Cut Cubic Zirconia Engagement Promise Ring 925 Sterling Silver Wedding Band Halo CZ Solitaire 4CT Simulated Diamond Bridal Anniversary Princess Ring Gift for Women Size 6,Fashion,solitaire,ring,silver,925,simulated diamond,princess,4ct,13.99,3.6,7,https://m.media-amazon.com/images/I/51vl0jamcrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D73FT23L,925 / silver,109.12
B0D77GV6NV,1mm Wedding Band Cubic Zirconia Half Eternity Stackable Engagement Ring Thin Simple Dainty Sapphire 925 Sterling Silver Plated CZ Simulated Diamond Midi Rings for Women Comfort Fit Size 6,N/A,engagement,ring,silver,925,simulated diamond,N/A,N/A,13.99,3,6,https://m.media-amazon.com/images/I/51pRbHRzybL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D77GV6NV,925 / silver,109.12
B0D79HFR3M,3mm Eternity Band for Women 925 Sterling Silver Wedding Thin Band Shiny Full Simulated Diamond Round CZ Cubic Zirconia Stackable Statement Engagement Promise Anniversary Ring Size 6,N/A,anniversary,ring,silver,925,simulated diamond,round,N/A,13.99,3,2,https://m.media-amazon.com/images/I/51Jx3jts7iL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D79HFR3M,925 / silver,109.12
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,https://www.amazon.com/dp/,N/A / N/A,
B0D5VRHVL1,"FLYYQMIAO Classic 2 Carats Oval Cut Diamond Wedding Engagement Ring for Women 925 Sterling Silver Cubic Zirconia CZ White Gold Plated Thin Band Solitaire Princess Bridal Ring for Her 9#, XG-Q469-09",FLYYQMIAO,solitaire,ring,gold plated,925,cubic zirconia,princess,2 carat,13.99,5,1,https://m.media-amazon.com/images/I/51hPMzYS1qL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D5VRHVL1,925 / white gold plated,109.12
B0D7WBL3WY,14K Gold Plated Simulated Diamond Cuff Band Ring Criss Cross Ring Intertwined Crossover Rings 925 Sterling Silver Stackable Cubic Zirconia Infinity Eternity Wedding Promise Band for Women Silver,N/A,eternity,ring,14k gold plated,925,simulated diamond,N/A,N/A,13.99,,,https://m.media-amazon.com/images/I/61MlphXxKXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D7WBL3WY,14k / 14k gold plated,109.12
B0FLPZ6L2M,12pcs Diamond Ring Centerpiece Sticks Gold Glitter Bridal Shower Wedding Ring Table Topper for Bridal Shower Wedding Engagement Party Supplies,N/A,glitter,ring,gold,N/A,diamond,N/A,N/A,13.99,,,https://m.media-amazon.com/images/I/617tgBYNkrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FLPZ6L2M,N/A / gold,109.12
B0FLP4CQBZ,Glittering Diamond Ring I Do Engagement Party Centerpiece Sticks Bridal Shower Decorations for Wedding Engagement Bachelorette Party Flower Decorations,Glittering,decoration,ring,N/A,N/A,diamond,N/A,N/A,13.99,,,https://m.media-amazon.com/images/I/71QGRbOXAVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FLP4CQBZ,N/A / N/A,109.12
B0FLPLW93W,I Do Love Heart Diamond Ring Gold Glitter Bride to Be Table Toppers for Bridal Shower Wedding Engagement Party Supplies,I,glitter,ring,gold,N/A,diamond,heart,N/A,13.99,,,https://m.media-amazon.com/images/I/713huwA47nL._AC_UL320_.jpg,https://www.amazon.com/dp/B0FLPLW93W,N/A / gold,109.12
B0D78W8RPJ,9.5 MM Men's Wide Band Ring 5 Rows Cubic Zirconia Comfort Fit Eternity Wedding 925 Sterling Silver CZ Simulated Diamond Business Statement Ring for Men Birthstone Engagement Ring Size 10,N/A,engagement,ring,silver,925,simulated diamond,N/A,N/A,13.99,,,https://m.media-amazon.com/images/I/610WB-W68NL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D78W8RPJ,925 / silver,109.12
